P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
H_gracilentus	H_heterophyllus	H_porteri	0.123742	1.1573	0.123576	0.0294854	136.881	69.1926	53.9542
H_heterophyllus	H_gracilentus	H_praecox	0.197437	2.13819	0.0162506	0.0907705	94.7893	137.396	92.0873
H_radula	H_heterophyllus	H_gracilentus	0.0446992	0.427777	0.334407	0.0112587	168.277	65.2132	59.6327
H_heterophyllus	H_salicifolius	H_gracilentus	0.436103	4.41678	5.00903e-06	0.179298	83.1681	135.74	53.2995
H_heterophyllus	H_silphioides	H_gracilentus	0.263791	2.64453	0.00409018	0.0827245	185.154	94.7355	55.1873
H_heterophyllus	H_verticillatus	H_gracilentus	0.457914	5.71668	5.43125e-09	0.189852	85.279	138.982	51.6766
H_longifolius	H_laciniatus	H_gracilentus	0.276923	2.58664	0.00484582	0.108312	67.906	92.1976	52.2083
H_laciniatus	H_maximiliani	H_gracilentus	0.263391	2.53994	0.00554362	0.100965	105.187	99.6192	58.0821
H_laciniatus	H_microcephalus	H_gracilentus	0.0527609	0.470637	0.31895	0.0194786	100.434	79.0655	71.1405
H_mollis	H_laciniatus	H_gracilentus	0.0480478	0.418931	0.337633	0.0165531	77.0901	67.4849	61.2972
H_laciniatus	H_gracilentus	H_niveus	0.0668805	0.702408	0.241212	0.0196723	90.7028	81.9631	71.6869
H_laciniatus	H_nuttalli	H_gracilentus	0.470368	2.39539	0.00830138	0.139318	28.3571	23.3333	8.40476
H_occidentalis	H_laciniatus	H_gracilentus	0.374813	3.1817	0.000732055	0.124661	91.5619	86.569	39.3667
H_gracilentus	H_laciniatus	H_petiolaris	0.0789288	0.7187	0.236163	0.0304607	85.094	85.4841	72.977
H_gracilentus	H_laciniatus	H_porteri	0.292278	2.23446	0.0127263	0.0560619	128.096	54.8095	30.0167
H_gracilentus	H_laciniatus	H_praecox	0.0506456	0.545133	0.292831	0.0225989	84.7151	86.627	78.2754
H_radula	H_laciniatus	H_gracilentus	0.29705	3.39003	0.000349424	0.11047	69.3286	101.256	54.877
H_laciniatus	H_salicifolius	H_gracilentus	0.212495	1.71052	0.0435847	0.0767989	91.3214	73.981	48.05
H_silphioides	H_laciniatus	H_gracilentus	0.0847989	0.752142	0.225983	0.0325719	69.0667	74.1667	62.5714
H_laciniatus	H_verticillatus	H_gracilentus	0.23762	1.98928	0.023335	0.0895858	87.2841	76.9881	47.425
H_longifolius	H_maximiliani	H_gracilentus	0.371101	4.35482	6.65882e-06	0.160232	83.2694	130.664	59.9331
H_longifolius	H_microcephalus	H_gracilentus	0.243282	2.48238	0.00652541	0.101617	106.207	113.435	69.0417
H_longifolius	H_mollis	H_gracilentus	0.342633	3.43019	0.000301578	0.121802	109.982	94.9073	46.4677
H_longifolius	H_gracilentus	H_niveus	0.158746	1.74253	0.0407075	0.0469899	87.6563	97.8825	71.0631
H_longifolius	H_nuttalli	H_gracilentus	0.274094	1.52	0.064255	0.115686	22.969	30.8619	17.5833
H_occidentalis	H_longifolius	H_gracilentus	0.0933508	0.85863	0.195272	0.0408237	112.24	90.6238	75.1488
H_longifolius	H_gracilentus	H_petiolaris	0.108858	1.21261	0.11264	0.0427012	77.981	95.1286	76.4508
H_gracilentus	H_longifolius	H_porteri	0.217348	1.99596	0.0229692	0.0566592	122.9	69.7548	44.8464
H_longifolius	H_gracilentus	H_praecox	0.0944576	1.13296	0.128616	0.0417887	87.28	97.0713	80.3157
H_longifolius	H_radula	H_gracilentus	0.0101257	0.0796229	0.468269	0.00245765	194.786	48.9885	48.0063
H_longifolius	H_salicifolius	H_gracilentus	0.356047	3.69413	0.000110319	0.149486	82.119	108.911	51.719
H_longifolius	H_silphioides	H_gracilentus	0.0948991	0.851565	0.197228	0.0258013	167.954	57.4952	47.5286
H_longifolius	H_verticillatus	H_gracilentus	0.37641	4.06243	2.42826e-05	0.16041	79.6452	109.598	49.654
H_microcephalus	H_maximiliani	H_gracilentus	0.231195	3.2851	0.00050974	0.076076	171.119	100.837	62.9664
H_mollis	H_maximiliani	H_gracilentus	0.232527	2.55413	0.0053227	0.0926977	124.823	109.113	67.9431
H_gracilentus	H_maximiliani	H_niveus	0.189679	2.00377	0.0225476	0.043948	130.952	89.0191	60.6332
H_nuttalli	H_maximiliani	H_gracilentus	0.274804	1.59598	0.0552468	0.082418	52.1171	23.6619	13.4605
H_occidentalis	H_maximiliani	H_gracilentus	0.374571	4.6236	1.88567e-06	0.140477	127.621	120.231	54.705
H_gracilentus	H_maximiliani	H_petiolaris	0.341746	4.41688	5.00686e-06	0.104935	130.261	113.438	55.6521
H_gracilentus	H_maximiliani	H_porteri	0.250122	2.30973	0.0104516	0.0421723	210.199	58.5411	35.1155
H_gracilentus	H_maximiliani	H_praecox	0.301022	3.6785	0.000117304	0.115455	131.602	113.887	61.1861
H_radula	H_maximiliani	H_gracilentus	0.428031	6.17005	3.41351e-10	0.179743	92.8629	152.227	60.9714
H_salicifolius	H_maximiliani	H_gracilentus	0.0870733	0.922461	0.178144	0.0293772	173.913	71.7802	60.2812
H_silphioides	H_maximiliani	H_gracilentus	0.317081	4.25921	1.02575e-05	0.129947	101.723	123.878	64.2322
H_verticillatus	H_maximiliani	H_gracilentus	0.0551299	0.525726	0.299539	0.013608	202.417	51.0315	45.6988
H_mollis	H_microcephalus	H_gracilentus	0.0436365	0.508934	0.305399	0.0157677	164.268	84.0403	77.0125
H_gracilentus	H_microcephalus	H_niveus	0.0636857	0.710867	0.238583	0.0174829	119.783	96.0272	84.5284
H_microcephalus	H_nuttalli	H_gracilentus	0.0928633	0.608672	0.271371	0.0282347	50.1198	20.7794	17.248
H_occidentalis	H_microcephalus	H_gracilentus	0.337097	3.84221	6.09652e-05	0.101751	167.768	93.5976	46.4036
H_gracilentus	H_microcephalus	H_petiolaris	0.158537	2.08122	0.0187069	0.0551144	118.2	110.89	80.5411
H_gracilentus	H_microcephalus	H_porteri	0.167066	1.61652	0.0529909	0.0351324	184.34	64.8294	46.2687
H_gracilentus	H_microcephalus	H_praecox	0.142834	1.56367	0.058947	0.0623633	120.065	117.029	87.7758
H_radula	H_microcephalus	H_gracilentus	0.299747	4.01688	2.94872e-05	0.110683	117.654	123.813	66.7054
H_microcephalus	H_salicifolius	H_gracilentus	0.14916	1.7402	0.0409123	0.049853	136.683	78.8091	58.3504
H_silphioides	H_microcephalus	H_gracilentus	0.182684	1.95079	0.0255407	0.068106	124.504	97.7591	67.5583
H_microcephalus	H_verticillatus	H_gracilentus	0.145517	1.50029	0.0667693	0.0421311	162.446	66.1501	49.3438
H_mollis	H_gracilentus	H_niveus	0.0903495	0.950282	0.170984	0.0240175	117.493	92.994	77.5825
H_mollis	H_nuttalli	H_gracilentus	0.14649	0.838333	0.200922	0.0610714	29.7619	29.2	21.7381
H_occidentalis	H_mollis	H_gracilentus	0.418441	4.83768	6.56829e-07	0.131801	157.595	89.3044	36.6147
H_gracilentus	H_mollis	H_petiolaris	0.114775	1.35511	0.087692	0.0371682	104.047	92.5722	73.5101
H_gracilentus	H_mollis	H_porteri	0.384085	3.86932	5.45694e-05	0.0777585	145.503	72.9069	32.4435
H_gracilentus	H_mollis	H_praecox	0.0619418	0.687097	0.246011	0.0256502	109.533	94.0396	83.0692
H_radula	H_mollis	H_gracilentus	0.305634	3.42512	0.000307261	0.100778	126.51	95.748	50.921
H_mollis	H_salicifolius	H_gracilentus	0.180342	1.6771	0.0467613	0.0711219	107.858	87.9278	61.0591
H_silphioides	H_mollis	H_gracilentus	0.14373	1.33954	0.0901974	0.0553564	130.017	87.0601	65.1788
H_mollis	H_verticillatus	H_gracilentus	0.174851	1.77681	0.0377997	0.0648	102.137	84.4119	59.2861
H_gracilentus	H_nuttalli	H_niveus	0.0734433	0.40113	0.344162	0.0167054	30.7702	24.0119	20.7262
H_occidentalis	H_gracilentus	H_niveus	0.0587517	0.60606	0.272237	0.0160153	84.4429	79.0806	70.304
H_petiolaris	H_niveus	H_gracilentus	0.0352867	0.359468	0.359623	0.0094339	211.555	69.3315	64.6054
H_gracilentus	H_niveus	H_porteri	0.183347	1.77182	0.0382121	0.0352768	159.716	59.656	41.1698
H_niveus	H_praecox	H_gracilentus	0.0119629	0.122551	0.451231	0.00322066	202.055	70.6391	68.969
H_radula	H_gracilentus	H_niveus	0.136851	1.5288	0.0631575	0.0414993	89.634	110.647	84.0086
H_gracilentus	H_salicifolius	H_niveus	0.102201	1.04778	0.147371	0.0236853	119.25	73.5111	59.8786
H_silphioides	H_gracilentus	H_niveus	0.0996116	1.01812	0.15431	0.0280601	95.4421	90.0444	73.7306
H_gracilentus	H_verticillatus	H_niveus	0.134432	1.26903	0.102215	0.0309931	107.014	74.5639	56.8921
H_occidentalis	H_nuttalli	H_gracilentus	0.433071	2.49716	0.00625967	0.121096	34.1786	22.3167	8.82857
H_gracilentus	H_nuttalli	H_petiolaris	0.301985	1.93218	0.0266684	0.112423	40.5095	33.8857	18.1667
H_gracilentus	H_nuttalli	H_porteri	0.072666	0.36047	0.359248	0.0139331	39.5714	16.2905	14.0833
H_gracilentus	H_nuttalli	H_praecox	0.179092	1.13422	0.128351	0.0749549	40.5718	29.6071	20.6131
H_radula	H_nuttalli	H_gracilentus	0.215487	1.26151	0.103562	0.0814419	23.7627	25.5889	16.5159
H_nuttalli	H_salicifolius	H_gracilentus	0.169994	0.78053	0.21754	0.0309553	41.6905	11.5119	8.16667
H_silphioides	H_nuttalli	H_gracilentus	0.291341	1.58505	0.0564778	0.105097	20.3849	27.9611	15.3444
H_nuttalli	H_verticillatus	H_gracilentus	0.179579	0.883261	0.188548	0.0404083	54.7579	14.0833	9.79524
H_occidentalis	H_gracilentus	H_petiolaris	0.0145032	0.151035	0.439974	0.00579219	82.4897	96.7226	93.9571
H_gracilentus	H_occidentalis	H_porteri	0.117048	1.1259	0.130104	0.0283584	128.64	61.55	48.6512
H_occidentalis	H_gracilentus	H_praecox	0.023043	0.23652	0.406515	0.0113929	82.1857	98.5106	94.0729
H_occidentalis	H_radula	H_gracilentus	0.0639172	0.741462	0.229207	0.0241561	96.569	85.079	74.8563
H_occidentalis	H_salicifolius	H_gracilentus	0.282422	2.46831	0.00678767	0.0901741	112.042	74.9988	41.9655
H_occidentalis	H_silphioides	H_gracilentus	0.189162	1.93003	0.0268015	0.0657374	118.421	84.4444	57.579
H_occidentalis	H_verticillatus	H_gracilentus	0.332529	3.38728	0.00035294	0.101724	123.035	76.0615	38.0996
H_gracilentus	H_petiolaris	H_porteri	0.311663	3.38092	0.000361224	0.0676138	152.228	73.7397	38.6972
H_petiolaris	H_praecox	H_gracilentus	0.0709501	0.82368	0.205061	0.0153446	293.034	60.6684	52.6299
H_radula	H_gracilentus	H_petiolaris	0.127209	1.38743	0.0826549	0.0466007	87.8989	108.708	84.1724
H_gracilentus	H_salicifolius	H_petiolaris	0.2287	2.4092	0.00799366	0.0686426	106.129	86.2944	54.1702
H_silphioides	H_gracilentus	H_petiolaris	0.00297292	0.0339055	0.486476	0.00114968	92.9008	88.5595	88.0345
H_gracilentus	H_verticillatus	H_petiolaris	0.328104	3.8041	7.11592e-05	0.095562	99.48	92.3962	46.7438
H_gracilentus	H_praecox	H_porteri	0.385517	4.31652	7.92535e-06	0.0785595	151.341	75.9223	33.6718
H_gracilentus	H_radula	H_porteri	0.222915	2.13452	0.0164001	0.0586622	119.638	83.0107	52.748
H_gracilentus	H_salicifolius	H_porteri	0.19024	1.5973	0.0550994	0.0348911	193.018	52.644	35.8155
H_gracilentus	H_silphioides	H_porteri	0.218158	1.82554	0.0339599	0.0480194	143.522	64.4435	41.3613
H_gracilentus	H_verticillatus	H_porteri	0.308425	2.43577	0.00743011	0.047189	182.452	47.644	25.1825
H_radula	H_gracilentus	H_praecox	0.153659	1.68007	0.0464714	0.0695915	83.1601	122.442	89.8248
H_gracilentus	H_salicifolius	H_praecox	0.182941	1.98108	0.023791	0.0677617	106.907	86.1602	59.511
H_gracilentus	H_silphioides	H_praecox	0.0213793	0.228448	0.409649	0.00935443	88.8017	92.4961	88.6239
H_gracilentus	H_verticillatus	H_praecox	0.244985	2.64394	0.00409738	0.09238	102.934	90.7036	55.0067
H_radula	H_salicifolius	H_gracilentus	0.426149	4.46745	3.9579e-06	0.17409	78.8921	130.553	52.5317
H_radula	H_silphioides	H_gracilentus	0.323259	2.82444	0.00236819	0.0847788	165.206	76.221	38.981
H_radula	H_verticillatus	H_gracilentus	0.397161	4.76804	9.30148e-07	0.154456	83.6476	118.581	51.1647
H_silphioides	H_salicifolius	H_gracilentus	0.270282	2.47715	0.00662174	0.104633	89.9762	93.4512	53.6833
H_salicifolius	H_verticillatus	H_gracilentus	0.0130778	0.122257	0.451348	0.00377196	147.141	48.831	47.5702
H_silphioides	H_verticillatus	H_gracilentus	0.331244	3.18095	0.000733954	0.122815	90.0635	95.9829	48.2175
H_laciniatus	H_grosseserratus	H_heterophyllus	0.20106	1.87684	0.0302702	0.0672187	109.919	70.1333	46.6523
H_longifolius	H_heterophyllus	H_grosseserratus	0.0260159	0.246354	0.402704	0.00856523	117.778	75.5144	71.6849
H_maximiliani	H_grosseserratus	H_heterophyllus	0.00809908	0.0929075	0.462989	0.00210815	270.658	52.7421	51.8946
H_microcephalus	H_grosseserratus	H_heterophyllus	0.0223779	0.268619	0.394111	0.0079825	207.985	73.7427	70.5146
H_heterophyllus	H_grosseserratus	H_mollis	0.0770699	0.862083	0.194321	0.0490491	60.8766	129.776	111.204
H_heterophyllus	H_grosseserratus	H_niveus	0.20366	2.30755	0.0105121	0.0509912	130.464	106.116	70.2062
H_nuttalli	H_grosseserratus	H_heterophyllus	0.277889	1.45127	0.0733525	0.0529415	87.6455	12.0575	6.81349
H_heterophyllus	H_grosseserratus	H_occidentalis	0.232497	2.35391	0.00928844	0.119957	79.5992	131.724	82.0278
H_heterophyllus	H_grosseserratus	H_petiolaris	0.22887	2.87636	0.00201147	0.0888998	111.129	123.885	77.7395
H_grosseserratus	H_heterophyllus	H_porteri	0.00288498	0.0272287	0.489139	0.00060574	164.656	54.3023	53.9899
H_heterophyllus	H_grosseserratus	H_praecox	0.269869	3.99574	3.22465e-05	0.115753	116.286	125.209	71.9907
H_heterophyllus	H_radula	H_grosseserratus	0.0252795	0.260047	0.397414	0.00758221	132.139	70.3461	66.8771
H_salicifolius	H_grosseserratus	H_heterophyllus	0.107246	1.02464	0.152765	0.0292214	191.061	56.6794	45.6997
H_heterophyllus	H_silphioides	H_grosseserratus	0.175168	1.71594	0.0430864	0.0588884	158.224	91.7727	64.4138
H_verticillatus	H_grosseserratus	H_heterophyllus	0.0393042	0.386555	0.349543	0.00827169	259.154	38.284	35.3884
H_laciniatus	H_grosseserratus	H_longifolius	0.150566	1.38852	0.0824889	0.0430783	99.1821	60.3595	44.5619
H_grosseserratus	H_maximiliani	H_laciniatus	0.0171168	0.158129	0.437178	0.00353151	183.661	52.7548	50.9792
H_microcephalus	H_grosseserratus	H_laciniatus	0.130251	1.37242	0.0849667	0.0310009	136.464	69.253	53.2915
H_laciniatus	H_grosseserratus	H_mollis	0.321874	3.00373	0.00133346	0.141487	74.877	95.581	49.0333
H_laciniatus	H_grosseserratus	H_niveus	0.133255	1.24841	0.105941	0.0322933	119.785	74.2615	56.7972
H_grosseserratus	H_nuttalli	H_laciniatus	0.0762911	0.339979	0.366936	0.0138034	59.0476	10.9167	9.36905
H_laciniatus	H_grosseserratus	H_occidentalis	0.288546	2.87717	0.00200632	0.116458	71.5798	80.294	44.3333
H_laciniatus	H_grosseserratus	H_petiolaris	0.0673493	0.659267	0.254862	0.0211464	99.2958	66.7407	58.3181
H_grosseserratus	H_laciniatus	H_porteri	0.0855725	0.687344	0.245933	0.0138604	155.59	38.8131	32.694
H_laciniatus	H_grosseserratus	H_praecox	0.0671142	0.760519	0.223472	0.0280656	108.676	74.976	65.545
H_laciniatus	H_grosseserratus	H_radula	0.232248	2.01033	0.0221984	0.0696111	109.204	74.1857	46.2214
H_salicifolius	H_grosseserratus	H_laciniatus	0.00758747	0.0604688	0.475891	0.00179582	121.402	51.2214	50.45
H_laciniatus	H_grosseserratus	H_silphioides	0.21585	2.36256	0.00907451	0.0622814	83.4198	69.9579	45.1187
H_grosseserratus	H_verticillatus	H_laciniatus	0.0388623	0.319776	0.374569	0.00550271	180.864	30.8	28.4956
H_maximiliani	H_grosseserratus	H_longifolius	0.0278706	0.262307	0.396542	0.00541395	236.232	44.1647	41.7696
H_microcephalus	H_grosseserratus	H_longifolius	0.0562493	0.629137	0.26463	0.0169077	189.326	70.6187	63.0972
H_longifolius	H_grosseserratus	H_mollis	0.152952	1.62377	0.0522126	0.0898962	52.7794	119.069	87.4774
H_longifolius	H_grosseserratus	H_niveus	0.200463	1.98703	0.0234597	0.0514813	110.95	92.8817	61.8615
H_nuttalli	H_grosseserratus	H_longifolius	0.148871	0.67196	0.250805	0.0265592	81.7667	13.3214	9.86905
H_longifolius	H_grosseserratus	H_occidentalis	0.244855	2.69499	0.00351957	0.124167	66.8655	113.64	68.9357
H_longifolius	H_grosseserratus	H_petiolaris	0.304311	3.65488	0.000128653	0.107615	94.6688	103.267	55.0804
H_grosseserratus	H_longifolius	H_porteri	0.0706022	0.686597	0.246169	0.0160625	142.043	54.1476	47.006
H_longifolius	H_grosseserratus	H_praecox	0.304924	3.90656	4.68088e-05	0.117151	100.934	103.554	55.1587
H_longifolius	H_radula	H_grosseserratus	0.0598315	0.507552	0.305884	0.0154561	164.256	55.4429	49.1829
H_grosseserratus	H_salicifolius	H_longifolius	0.00116566	0.00895943	0.496426	0.000256619	163.536	42.944	42.844
H_longifolius	H_silphioides	H_grosseserratus	0.136543	1.08404	0.139173	0.0436331	154.315	73.2484	55.6484
H_verticillatus	H_grosseserratus	H_longifolius	0.00541606	0.0477309	0.480965	0.00106952	231.424	37.6429	37.2373
H_maximiliani	H_grosseserratus	H_microcephalus	0.195816	2.59372	0.00474723	0.12618	167.001	96.6857	65.021
H_maximiliani	H_grosseserratus	H_mollis	0.00623488	0.063824	0.474555	0.00226808	204.507	69.0062	68.151
H_grosseserratus	H_maximiliani	H_niveus	0.245063	2.5153	0.00594662	0.0367057	266.144	62.909	38.1445
H_grosseserratus	H_nuttalli	H_maximiliani	0.00712792	0.0466203	0.481408	0.00540042	40.774	21.0258	20.7282
H_maximiliani	H_grosseserratus	H_occidentalis	0.174767	1.7181	0.0428891	0.0579902	185.748	78.8083	55.3601
H_grosseserratus	H_maximiliani	H_petiolaris	0.118662	1.29376	0.097874	0.0295896	246.606	68.9726	54.34
H_grosseserratus	H_maximiliani	H_porteri	0.0867495	0.886646	0.187635	0.0117783	320.855	39.3683	33.0831
H_grosseserratus	H_maximiliani	H_praecox	0.163693	2.24444	0.0124022	0.0485408	264.371	74.0234	53.1981
H_maximiliani	H_grosseserratus	H_radula	0.0471534	0.456664	0.323956	0.00971478	237.833	50.7002	46.1341
H_grosseserratus	H_maximiliani	H_salicifolius	0.0644796	0.645372	0.259343	0.026493	115.845	78.0482	68.5929
H_maximiliani	H_grosseserratus	H_silphioides	0.00917117	0.103946	0.458606	0.00218478	221.491	57.4312	56.3874
H_grosseserratus	H_verticillatus	H_maximiliani	0.0681768	0.835622	0.201684	0.0466324	106.013	72.6716	63.395
H_grosseserratus	H_microcephalus	H_mollis	0.0768185	0.964319	0.167443	0.0383094	142.167	97.7108	83.7698
H_grosseserratus	H_microcephalus	H_niveus	0.0328964	0.358456	0.360001	0.00612179	216.529	64.2734	60.1794
H_nuttalli	H_grosseserratus	H_microcephalus	0.205272	1.12919	0.129409	0.105377	47.456	20.4107	13.4583
H_grosseserratus	H_microcephalus	H_occidentalis	0.0495211	0.561996	0.287059	0.0221152	127.642	85.8375	77.7371
H_microcephalus	H_grosseserratus	H_petiolaris	0.114143	1.30294	0.0962978	0.0326561	200.55	78.442	62.3693
H_microcephalus	H_grosseserratus	H_porteri	0.0905911	0.818152	0.206635	0.0139756	260.689	45.2236	37.7105
H_microcephalus	H_grosseserratus	H_praecox	0.0711316	0.924633	0.177578	0.0249209	214.106	83.3369	72.2684
H_microcephalus	H_grosseserratus	H_radula	0.0419796	0.437001	0.331055	0.0122503	185.001	70.3659	64.696
H_salicifolius	H_grosseserratus	H_microcephalus	0.272919	3.14266	0.00083709	0.171602	110.984	95.3528	54.4647
H_grosseserratus	H_microcephalus	H_silphioides	0.00625832	0.0763882	0.469555	0.00202725	175.853	77.2353	76.2746
H_grosseserratus	H_verticillatus	H_microcephalus	0.025053	0.31003	0.378269	0.0151902	158.887	61.0645	58.0796
H_mollis	H_grosseserratus	H_niveus	0.185864	1.95007	0.0255839	0.0390336	164.365	82.0994	56.3641
H_nuttalli	H_grosseserratus	H_mollis	0.083489	0.421109	0.336838	0.0269267	74.8935	17.2649	14.6042
H_grosseserratus	H_mollis	H_occidentalis	0.101454	1.07402	0.141407	0.05252	89.7355	99.0308	80.7875
H_mollis	H_grosseserratus	H_petiolaris	0.135656	1.45014	0.0735101	0.0402985	139.056	80.6369	61.3724
H_grosseserratus	H_mollis	H_porteri	0.213383	2.10572	0.0176143	0.0362488	195.135	51.9065	33.6502
H_mollis	H_grosseserratus	H_praecox	0.133233	1.67374	0.0470908	0.0466318	149.081	82.5072	63.1066
H_radula	H_grosseserratus	H_mollis	0.10342	1.18492	0.118024	0.0615356	57.0792	120.273	97.7272
H_salicifolius	H_grosseserratus	H_mollis	0.187009	1.84588	0.0324548	0.0669742	132.597	70.9202	48.5738
H_silphioides	H_grosseserratus	H_mollis	0.0545628	0.550327	0.291048	0.0343795	74.1149	113.63	101.871
H_verticillatus	H_grosseserratus	H_mollis	0.1277	1.15032	0.125005	0.0396037	207.109	56.1129	43.4046
H_nuttalli	H_grosseserratus	H_niveus	0.209851	1.09052	0.137742	0.0244559	75.1298	14.0357	9.16667
H_occidentalis	H_grosseserratus	H_niveus	0.191117	1.82784	0.0337866	0.0339332	155.699	61.0925	41.4877
H_niveus	H_petiolaris	H_grosseserratus	0.149718	1.84822	0.0322849	0.0455493	188.515	87.2539	64.5293
H_grosseserratus	H_niveus	H_porteri	0.0442293	0.394348	0.346662	0.0084439	147.335	53.8567	49.2944
H_niveus	H_praecox	H_grosseserratus	0.132054	1.69394	0.045138	0.0416376	182.964	92.4857	70.9088
H_radula	H_grosseserratus	H_niveus	0.191973	2.26003	0.0119096	0.0426076	111.352	85.1825	57.7444
H_salicifolius	H_grosseserratus	H_niveus	0.0861729	0.869925	0.192171	0.0165092	199.236	61.7925	51.9877
H_silphioides	H_grosseserratus	H_niveus	0.19019	2.21131	0.0135073	0.0461315	128.863	89.6048	60.9675
H_grosseserratus	H_verticillatus	H_niveus	0.160389	1.44295	0.074517	0.0198575	255.266	41.9778	30.3734
H_nuttalli	H_grosseserratus	H_occidentalis	0.171482	0.96689	0.1668	0.036484	56.3357	14.9643	10.5833
H_nuttalli	H_grosseserratus	H_petiolaris	0.154888	0.756052	0.224809	0.0302166	80.9095	13.9583	10.2143
H_nuttalli	H_grosseserratus	H_porteri	0.512543	2.42671	0.00761819	0.0650459	79.9464	15.7917	5.08929
H_nuttalli	H_grosseserratus	H_praecox	0.165568	0.935698	0.174714	0.0344379	92.2597	14.176	10.1486
H_nuttalli	H_grosseserratus	H_radula	0.0659026	0.297531	0.383031	0.0112873	64.3667	11.0714	9.70238
H_grosseserratus	H_nuttalli	H_salicifolius	0.199117	0.959083	0.168758	0.0550121	37.369	16.1667	10.7976
H_nuttalli	H_grosseserratus	H_silphioides	0.111889	0.566426	0.285552	0.0185527	75.2992	12.5992	10.0635
H_nuttalli	H_grosseserratus	H_verticillatus	0.0764243	0.416775	0.338421	0.0428232	18.7952	18.4444	15.8254
H_occidentalis	H_grosseserratus	H_petiolaris	0.218168	2.05823	0.019784	0.0736992	144.91	89.4212	57.3915
H_occidentalis	H_grosseserratus	H_porteri	0.100395	0.845684	0.198865	0.0200091	194.207	48.8012	39.8964
H_occidentalis	H_grosseserratus	H_praecox	0.224693	2.27919	0.011328	0.0870221	154.299	90.7642	57.4594
